时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2019-07-24,日,1202268.00000000,806792.00000000,93210.00000000,25719.00000000,42820.00000000,233727.00000000,MWh
2019-07-25,日,1264777.00000000,872792.00000000,99784.00000000,25731.00000000,45684.00000000,220786.00000000,MWh
2019-07-26,日,1289114.00000000,902748.00000000,104323.00000000,25527.00000000,48408.00000000,208108.00000000,MWh
2019-07-27,日,1221242.00000000,833427.00000000,101649.00000000,25802.00000000,49066.00000000,211298.00000000,MWh
2019-07-28,日,1193627.00000000,809645.00000000,114134.00000000,25858.00000000,53944.00000000,190046.00000000,MWh
2019-07-29,日,1246837.00000000,830864.00000000,124091.00000000,25687.00000000,52174.00000000,214021.00000000,MWh
2019-07-30,日,1204800.00000000,776203.00000000,98239.00000000,25830.00000000,44713.00000000,259815.00000000,MWh
2019-07-31,日,1104757.00000000,701411.00000000,80964.00000000,25525.00000000,39142.00000000,257715.00000000,MWh
2019-08-01,日,976147.00000000,630598.00000000,71498.00000000,25491.00000000,32018.00000000,216542.00000000,MWh
2019-08-02,日,977402.00000000,637983.00000000,75070.00000000,25782.00000000,32523.00000000,206044.00000000,MWh
2019-08-03,日,948888.00000000,605908.00000000,74189.00000000,25809.00000000,33174.00000000,209808.00000000,MWh
2019-08-04,日,971006.00000000,598468.00000000,109317.00000000,25808.00000000,34039.00000000,203374.00000000,MWh
2019-08-05,日,1165702.00000000,768344.00000000,129594.00000000,25826.00000000,36929.00000000,205009.00000000,MWh
2019-08-06,日,1254081.00000000,832728.00000000,144654.00000000,25615.00000000,38347.00000000,212737.00000000,MWh
2019-08-07,日,1257502.00000000,814754.00000000,159417.00000000,25647.00000000,43883.00000000,213801.00000000,MWh
2019-08-08,日,1297543.00000000,870865.00000000,140414.00000000,25651.00000000,41640.00000000,218973.00000000,MWh
2019-08-09,日,1353282.00000000,930085.00000000,121868.00000000,25892.00000000,41726.00000000,233711.00000000,MWh
2019-08-10,日,1384994.00000000,917890.00000000,141010.00000000,25872.00000000,44071.00000000,256151.00000000,MWh
2019-08-11,日,1282559.00000000,847997.00000000,132929.00000000,25782.00000000,46116.00000000,229581.00000000,MWh
2019-08-12,日,1400036.00000000,929111.00000000,150486.00000000,27133.00000000,51458.00000000,241848.00000000,MWh
2019-08-13,日,1424368.00000000,913560.00000000,162704.00000000,30242.00000000,52155.00000000,265707.00000000,MWh
2019-08-14,日,1492407.00000000,947695.00000000,154769.00000000,29878.00000000,51812.00000000,308253.00000000,MWh
2019-08-15,日,1500295.00000000,912374.00000000,173784.00000000,30078.00000000,52295.00000000,331764.00000000,MWh
2019-08-16,日,1471098.00000000,898166.00000000,169820.00000000,30048.00000000,47606.00000000,325458.00000000,MWh
2019-08-17,日,1391391.00000000,837840.00000000,150451.00000000,30049.00000000,43841.00000000,329210.00000000,MWh
2019-08-18,日,1260593.00000000,735342.00000000,147086.00000000,30068.00000000,44729.00000000,303368.00000000,MWh
2019-08-19,日,1436078.00000000,860107.00000000,166504.00000000,29999.00000000,48800.00000000,330668.00000000,MWh
2019-08-20,日,1549424.00000000,916060.00000000,178634.00000000,29993.00000000,47099.00000000,377638.00000000,MWh
2019-08-21,日,1581865.00000000,932761.00000000,192920.00000000,29962.00000000,43956.00000000,382266.00000000,MWh
2019-08-22,日,1654222.00000000,984296.00000000,192680.00000000,30016.00000000,39443.00000000,407787.00000000,MWh
2019-08-23,日,1618112.00000000,967611.00000000,178710.00000000,29847.00000000,40314.00000000,401630.00000000,MWh
2019-08-24,日,1659853.00000000,1012909.00000000,177118.00000000,30023.00000000,42255.00000000,397548.00000000,MWh
2019-08-25,日,1520217.00000000,923193.00000000,167684.00000000,29664.00000000,43643.00000000,356033.00000000,MWh
2019-08-26,日,1415759.00000000,813742.00000000,157417.00000000,29798.00000000,47511.00000000,367291.00000000,MWh
2019-08-27,日,1517071.00000000,896246.00000000,168409.00000000,30190.00000000,42443.00000000,379783.00000000,MWh
2019-08-28,日,1672908.00000000,984766.00000000,200391.00000000,30209.00000000,44378.00000000,413164.00000000,MWh
2019-08-29,日,1652745.00000000,979886.00000000,202134.00000000,30147.00000000,38723.00000000,401855.00000000,MWh
