时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2022-12-22,日,221523.41000000,203830.00000000,665.91000000,0.00000000,17027.50000000,0.00000000,MWh
2022-12-23,日,233857.19000000,213506.00000000,583.59000000,0.00000000,19767.60000000,0.00000000,MWh
2022-12-24,日,209340.78000000,193260.00000000,606.48000000,0.00000000,15474.30000000,0.00000000,MWh
2022-12-25,日,158642.75000000,142291.00000000,580.65000000,0.00000000,15771.10000000,0.00000000,MWh
2022-12-26,日,206842.79000000,190811.00000000,1009.89000000,0.00000000,15021.90000000,0.00000000,MWh
2022-12-27,日,221637.77000000,206619.00000000,1160.67000000,0.00000000,13858.10000000,0.00000000,MWh
2022-12-28,日,225683.38000000,212999.00000000,1204.98000000,0.00000000,11479.40000000,0.00000000,MWh
2022-12-29,日,212288.74000000,198199.00000000,1185.24000000,0.00000000,12904.50000000,0.00000000,MWh
2022-12-30,日,205812.62000000,189043.00000000,2923.22000000,0.00000000,13846.40000000,0.00000000,MWh
2022-12-31,日,167895.42000000,154925.00000000,2794.82000000,0.00000000,10175.60000000,0.00000000,MWh
2023-01-01,日,111345.39000000,99151.00000000,1156.89000000,0.00000000,11037.50000000,0.00000000,MWh
2023-01-02,日,189578.29000000,169053.00000000,1190.49000000,0.00000000,19334.80000000,0.00000000,MWh
2023-01-03,日,265697.99000000,245644.00000000,1194.69000000,0.00000000,18859.30000000,0.00000000,MWh
2023-01-04,日,229111.84000000,203232.00000000,958.44000000,0.00000000,24921.40000000,0.00000000,MWh
2023-01-05,日,207685.50000000,181565.00000000,928.20000000,0.00000000,25192.30000000,0.00000000,MWh
2023-01-06,日,210931.56000000,186232.00000000,839.16000000,0.00000000,23860.40000000,0.00000000,MWh
2023-01-07,日,164658.91000000,140184.00000000,854.91000000,0.00000000,23620.00000000,0.00000000,MWh
2023-01-08,日,131977.72000000,111988.00000000,651.42000000,0.00000000,19338.30000000,0.00000000,MWh
2023-01-09,日,180561.27000000,156948.00000000,688.17000000,0.00000000,22925.10000000,0.00000000,MWh
2023-01-10,日,213836.00000000,189680.00000000,616.35000000,0.00000000,23539.40000000,0.00000000,MWh
2023-01-11,日,201426.60000000,175677.00000000,668.01000000,0.00000000,25081.60000000,0.00000000,MWh
2023-01-12,日,188906.00000000,163269.00000000,638.40000000,0.00000000,24998.60000000,0.00000000,MWh
2023-01-13,日,224665.00000000,204549.00000000,628.53000000,0.00000000,19487.20000000,0.00000000,MWh
2023-01-14,日,178202.32000000,161927.00000000,723.03000000,0.00000000,15552.29000000,0.00000000,MWh
2023-01-15,日,181578.00000000,165745.00000000,799.26000000,0.00000000,15033.24000000,0.00000000,MWh
2023-01-16,日,219550.00000000,201253.00000000,1494.30000000,0.00000000,16802.32000000,0.00000000,MWh
2023-01-17,日,166261.00000000,147721.00000000,1591.25000000,0.00000000,16948.50000000,0.00000000,MWh
2023-01-18,日,148131.00000000,131839.00000000,1425.27000000,0.00000000,14866.32000000,0.00000000,MWh
