时间,时间维度,南方电网,广东,广西,云南,海南,贵州,广州,深圳,指标单位
2022-11-17,日,3733811.00000000,2071520.00000000,494395.00000000,614671.00000000,104917.00000000,414330.00000000,269061.00000000,282949.00000000,MWh
2022-11-18,日,3771827.00000000,2100628.00000000,493979.00000000,617645.00000000,106265.00000000,416328.00000000,272321.00000000,286385.00000000,MWh
2022-11-19,日,3697795.00000000,2040641.00000000,492909.00000000,612307.00000000,103567.00000000,414346.00000000,262113.00000000,273312.00000000,MWh
2022-11-20,日,3496414.00000000,1850119.00000000,485784.00000000,606616.00000000,103379.00000000,416781.00000000,241270.00000000,243096.00000000,MWh
2022-11-21,日,3564691.00000000,1910981.00000000,496512.00000000,613730.00000000,100728.00000000,411353.00000000,263968.00000000,274203.00000000,MWh
2022-11-22,日,3730872.00000000,2067137.00000000,498875.00000000,615325.00000000,97306.00000000,421894.00000000,264013.00000000,280444.00000000,MWh
2022-11-23,日,3714583.00000000,2054539.00000000,489191.00000000,618079.00000000,98906.00000000,422167.00000000,256494.00000000,279854.00000000,MWh
2022-11-24,日,3645705.00000000,1999016.00000000,479338.00000000,619054.00000000,102115.00000000,421171.00000000,248526.00000000,273320.00000000,MWh
2022-11-25,日,3611179.00000000,1969752.00000000,479240.00000000,617523.00000000,100900.00000000,417304.00000000,243604.00000000,272252.00000000,MWh
2022-11-26,日,3512991.00000000,1877063.00000000,477323.00000000,614189.00000000,100587.00000000,417930.00000000,232200.00000000,253253.00000000,MWh
2022-11-27,日,3379443.00000000,1755584.00000000,478978.00000000,609789.00000000,101332.00000000,405258.00000000,221925.00000000,228039.00000000,MWh
2022-11-28,日,3604922.00000000,1975393.00000000,477935.00000000,614643.00000000,106129.00000000,401293.00000000,250517.00000000,275118.00000000,MWh
2022-11-29,日,3704583.00000000,2041883.00000000,494612.00000000,615770.00000000,107918.00000000,418119.00000000,260558.00000000,289579.00000000,MWh
2022-11-30,日,3607894.00000000,1909709.00000000,489805.00000000,616097.00000000,107545.00000000,459705.00000000,240717.00000000,265559.00000000,MWh
2022-12-01,日,3642305.00000000,1880364.00000000,526973.00000000,618023.00000000,97514.00000000,493926.00000000,241295.00000000,248327.00000000,MWh
2022-12-02,日,3701386.00000000,1943049.00000000,533469.00000000,619191.00000000,93399.00000000,490707.00000000,251237.00000000,251233.00000000,MWh
2022-12-03,日,3665230.00000000,1898156.00000000,539659.00000000,617890.00000000,91752.00000000,493170.00000000,242132.00000000,240513.00000000,MWh
2022-12-04,日,3531689.00000000,1768559.00000000,530339.00000000,618444.00000000,89319.00000000,502154.00000000,229473.00000000,215954.00000000,MWh
2022-12-05,日,3730541.00000000,1947811.00000000,539095.00000000,628868.00000000,85897.00000000,507753.00000000,254951.00000000,245953.00000000,MWh
2022-12-06,日,3792933.00000000,2002327.00000000,542113.00000000,628716.00000000,84923.00000000,510968.00000000,262317.00000000,254940.00000000,MWh
2022-12-07,日,3765879.00000000,1994387.00000000,534196.00000000,632734.00000000,84075.00000000,497212.00000000,257711.00000000,256145.00000000,MWh
2022-12-08,日,3746279.00000000,1972706.00000000,538387.00000000,635113.00000000,86222.00000000,491503.00000000,254687.00000000,255522.00000000,MWh
2022-12-09,日,3727045.00000000,1966702.00000000,528545.00000000,633352.00000000,92502.00000000,488596.00000000,253634.00000000,255409.00000000,MWh
2022-12-10,日,3647897.00000000,1908335.00000000,523419.00000000,631803.00000000,87044.00000000,483896.00000000,241584.00000000,243307.00000000,MWh
2022-12-11,日,3538693.00000000,1799829.00000000,512523.00000000,633470.00000000,94733.00000000,483986.00000000,232984.00000000,222112.00000000,MWh
2022-12-12,日,3761955.00000000,1955382.00000000,520061.00000000,698474.00000000,92578.00000000,482556.00000000,253711.00000000,249814.00000000,MWh
2022-12-13,日,3799505.00000000,2027032.00000000,533556.00000000,643959.00000000,91101.00000000,488881.00000000,262786.00000000,261269.00000000,MWh
2022-12-14,日,3831035.00000000,2054255.00000000,529210.00000000,658463.00000000,92406.00000000,482260.00000000,267006.00000000,269772.00000000,MWh
2022-12-15,日,3815566.00000000,2062629.00000000,530460.00000000,641041.00000000,94074.00000000,474804.00000000,267498.00000000,270820.00000000,MWh
2022-12-16,日,3818314.00000000,2045854.00000000,529402.00000000,647316.00000000,97631.00000000,484831.00000000,262804.00000000,269219.00000000,MWh
2022-12-17,日,3811870.00000000,1994975.00000000,523113.00000000,683932.00000000,98909.00000000,486664.00000000,252551.00000000,260516.00000000,MWh
2022-12-18,日,3663385.00000000,1853230.00000000,527527.00000000,675203.00000000,96180.00000000,487996.00000000,239103.00000000,240334.00000000,MWh
2022-12-19,日,3770613.00000000,1973929.00000000,548316.00000000,662746.00000000,91522.00000000,480462.00000000,253868.00000000,260636.00000000,MWh
2022-12-20,日,3773361.00000000,1967081.00000000,551115.00000000,663814.00000000,91180.00000000,486279.00000000,251046.00000000,257368.00000000,MWh
2022-12-21,日,3685612.00000000,1902750.00000000,531087.00000000,670519.00000000,88008.00000000,471148.00000000,243502.00000000,247759.00000000,MWh
2022-12-22,日,3599780.00000000,1835624.00000000,519162.00000000,660378.00000000,87530.00000000,475598.00000000,238996.00000000,241042.00000000,MWh
2022-12-23,日,3574759.00000000,1828008.00000000,515458.00000000,654670.00000000,85095.00000000,468518.00000000,236317.00000000,235789.00000000,MWh
2022-12-24,日,3468491.00000000,1771266.00000000,501055.00000000,648236.00000000,86180.00000000,440953.00000000,229146.00000000,224585.00000000,MWh
2022-12-25,日,3352661.00000000,1671932.00000000,496936.00000000,641176.00000000,84534.00000000,437682.00000000,219857.00000000,206964.00000000,MWh
2022-12-26,日,3484691.00000000,1779802.00000000,499387.00000000,642585.00000000,84964.00000000,456419.00000000,234008.00000000,229236.00000000,MWh
2022-12-27,日,3522178.00000000,1798083.00000000,504015.00000000,644560.00000000,85226.00000000,468835.00000000,236397.00000000,234819.00000000,MWh
2022-12-28,日,3549841.00000000,1788785.00000000,511754.00000000,656811.00000000,92357.00000000,478166.00000000,236291.00000000,236563.00000000,MWh
2022-12-29,日,3594400.00000000,1802346.00000000,535291.00000000,662695.00000000,93780.00000000,477904.00000000,239018.00000000,238914.00000000,MWh
2022-12-30,日,3555761.00000000,1789808.00000000,524164.00000000,661372.00000000,93412.00000000,464105.00000000,238437.00000000,232085.00000000,MWh
2022-12-31,日,3444843.00000000,1687912.00000000,528699.00000000,656322.00000000,94303.00000000,454336.00000000,222656.00000000,220479.00000000,MWh
2023-01-01,日,3154917.00000000,1430993.00000000,527171.00000000,638296.00000000,91602.00000000,446265.00000000,201215.00000000,184394.00000000,MWh
2023-01-02,日,3336992.00000000,1628496.00000000,498422.00000000,640967.00000000,91515.00000000,457314.00000000,220338.00000000,210743.00000000,MWh
2023-01-03,日,3527264.00000000,1785878.00000000,512296.00000000,638265.00000000,94420.00000000,473607.00000000,241969.00000000,238849.00000000,MWh
2023-01-04,日,3527312.00000000,1791789.00000000,512713.00000000,638189.00000000,88808.00000000,471683.00000000,247601.00000000,243151.00000000,MWh
2023-01-05,日,3490290.00000000,1765312.00000000,509735.00000000,638348.00000000,87590.00000000,464283.00000000,242388.00000000,240607.00000000,MWh
2023-01-06,日,3400102.00000000,1726899.00000000,495232.00000000,639065.00000000,86173.00000000,430839.00000000,237837.00000000,238340.00000000,MWh
2023-01-07,日,3314884.00000000,1671165.00000000,487911.00000000,632714.00000000,85823.00000000,416638.00000000,227939.00000000,228783.00000000,MWh
2023-01-08,日,3233850.00000000,1607524.00000000,488792.00000000,623531.00000000,90599.00000000,401482.00000000,220993.00000000,215868.00000000,MWh
2023-01-09,日,3285264.00000000,1653468.00000000,487775.00000000,626095.00000000,94517.00000000,401185.00000000,233279.00000000,226592.00000000,MWh
2023-01-10,日,3103326.00000000,1487674.00000000,483969.00000000,623478.00000000,93064.00000000,393522.00000000,232088.00000000,226583.00000000,MWh
2023-01-11,日,3169969.00000000,1574828.00000000,483156.00000000,619404.00000000,92025.00000000,378451.00000000,228125.00000000,220910.00000000,MWh
2023-01-12,日,3064085.00000000,1520698.00000000,463092.00000000,606022.00000000,91991.00000000,359959.00000000,225483.00000000,212954.00000000,MWh
2023-01-13,日,2962819.00000000,1442872.00000000,445834.00000000,600852.00000000,92828.00000000,359657.00000000,222661.00000000,206484.00000000,MWh
2023-01-14,日,2863952.00000000,1334284.00000000,440213.00000000,592870.00000000,93002.00000000,381753.00000000,204255.00000000,189786.00000000,MWh
2023-01-15,日,2858777.00000000,1257802.00000000,457451.00000000,601784.00000000,91828.00000000,426005.00000000,192260.00000000,168496.00000000,MWh
2023-01-16,日,2908150.00000000,1254967.00000000,491666.00000000,613222.00000000,90961.00000000,446385.00000000,200055.00000000,166673.00000000,MWh
2023-01-17,日,2890678.00000000,1231443.00000000,497492.00000000,607282.00000000,92240.00000000,449614.00000000,198773.00000000,161164.00000000,MWh
2023-01-18,日,2775432.00000000,1143001.00000000,484461.00000000,604969.00000000,91119.00000000,439515.00000000,182607.00000000,148924.00000000,MWh
2023-01-19,日,2614887.00000000,1053963.00000000,454225.00000000,584007.00000000,89272.00000000,425277.00000000,166968.00000000,136993.00000000,MWh
2023-01-20,日,2514322.00000000,986536.00000000,416343.00000000,595458.00000000,83103.00000000,425668.00000000,151021.00000000,127747.00000000,MWh
2023-01-21,日,2415114.00000000,935468.00000000,409858.00000000,564037.00000000,83181.00000000,416605.00000000,138795.00000000,115723.00000000,MWh
2023-01-22,日,2245218.00000000,873787.00000000,392117.00000000,525674.00000000,78813.00000000,368847.00000000,128110.00000000,108679.00000000,MWh
2023-01-23,日,2270090.00000000,876989.00000000,405483.00000000,529336.00000000,80693.00000000,371870.00000000,129743.00000000,109595.00000000,MWh
2023-01-24,日,2306363.00000000,899749.00000000,397032.00000000,553186.00000000,78928.00000000,373694.00000000,131136.00000000,112229.00000000,MWh
2023-01-25,日,2353871.00000000,932788.00000000,408657.00000000,544195.00000000,83050.00000000,379835.00000000,141272.00000000,118135.00000000,MWh
2023-01-26,日,2429966.00000000,967315.00000000,428231.00000000,553199.00000000,76966.00000000,395528.00000000,144466.00000000,123190.00000000,MWh
2023-01-27,日,2555372.00000000,1039722.00000000,431258.00000000,584512.00000000,85808.00000000,406370.00000000,157382.00000000,133064.00000000,MWh
2023-01-28,日,2662828.00000000,1097774.00000000,442662.00000000,606132.00000000,84412.00000000,422879.00000000,173174.00000000,149397.00000000,MWh
2023-01-29,日,2753372.00000000,1202305.00000000,450662.00000000,595780.00000000,85891.00000000,408722.00000000,189200.00000000,166847.00000000,MWh
2023-01-30,日,2831112.00000000,1287691.00000000,454073.00000000,591772.00000000,86950.00000000,400036.00000000,199278.00000000,185168.00000000,MWh
2023-01-31,日,2819428.00000000,1352322.00000000,396444.00000000,582750.00000000,83860.00000000,391636.00000000,204476.00000000,195558.00000000,MWh
2023-02-01,日,2983565.00000000,1429704.00000000,486991.00000000,580385.00000000,89005.00000000,386637.00000000,213275.00000000,206865.00000000,MWh
2023-02-02,日,3031954.00000000,1458878.00000000,465251.00000000,590087.00000000,88798.00000000,417153.00000000,220033.00000000,216019.00000000,MWh
2023-02-03,日,3188145.00000000,1577472.00000000,486838.00000000,597134.00000000,87232.00000000,427593.00000000,224575.00000000,219786.00000000,MWh
2023-02-04,日,3213290.00000000,1600222.00000000,495378.00000000,592535.00000000,88206.00000000,424516.00000000,219741.00000000,214235.00000000,MWh
2023-02-05,日,3093300.00000000,1499304.00000000,489945.00000000,589664.00000000,86575.00000000,415793.00000000,212078.00000000,196427.00000000,MWh
2023-02-06,日,3292430.00000000,1671890.00000000,504127.00000000,590760.00000000,89479.00000000,423225.00000000,236378.00000000,226354.00000000,MWh
2023-02-07,日,3409021.00000000,1756893.00000000,513234.00000000,599061.00000000,91174.00000000,435074.00000000,244269.00000000,237835.00000000,MWh
2023-02-08,日,3471787.00000000,1808703.00000000,518118.00000000,603369.00000000,91500.00000000,436294.00000000,246419.00000000,240334.00000000,MWh
2023-02-09,日,3499763.00000000,1835608.00000000,520131.00000000,608235.00000000,86139.00000000,435859.00000000,248801.00000000,243612.00000000,MWh
2023-02-10,日,3542554.00000000,1868702.00000000,530309.00000000,607885.00000000,86920.00000000,434625.00000000,251892.00000000,248800.00000000,MWh
2023-02-11,日,3462284.00000000,1831785.00000000,503398.00000000,606678.00000000,87635.00000000,418268.00000000,240573.00000000,237805.00000000,MWh
2023-02-12,日,3331767.00000000,1721410.00000000,488360.00000000,602700.00000000,86814.00000000,419531.00000000,229395.00000000,217589.00000000,MWh
2023-02-13,日,3579006.00000000,1915012.00000000,498931.00000000,607777.00000000,97262.00000000,454682.00000000,256579.00000000,252630.00000000,MWh
2023-02-14,日,3617486.00000000,1920261.00000000,550469.00000000,612679.00000000,84102.00000000,437765.00000000,252369.00000000,248068.00000000,MWh
2023-02-15,日,3602783.00000000,1912970.00000000,514972.00000000,620623.00000000,86267.00000000,456997.00000000,252465.00000000,246657.00000000,MWh
2023-02-16,日,3603416.00000000,1921389.00000000,506857.00000000,623719.00000000,83115.00000000,455729.00000000,254363.00000000,248160.00000000,MWh
2023-02-17,日,3642496.00000000,1932138.00000000,546078.00000000,619502.00000000,83918.00000000,446667.00000000,253691.00000000,248834.00000000,MWh
2023-02-18,日,3593782.00000000,1897464.00000000,545110.00000000,614422.00000000,83956.00000000,439381.00000000,244349.00000000,240669.00000000,MWh
2023-02-19,日,3475140.00000000,1761682.00000000,552381.00000000,625426.00000000,84721.00000000,438499.00000000,232444.00000000,217119.00000000,MWh
2023-02-20,日,3575737.00000000,1905407.00000000,495611.00000000,628611.00000000,94426.00000000,439908.00000000,250191.00000000,243014.00000000,MWh
2023-02-21,日,3671258.00000000,1972560.00000000,497358.00000000,629701.00000000,99298.00000000,458888.00000000,256437.00000000,249600.00000000,MWh
2023-02-22,日,3659716.00000000,1951965.00000000,499650.00000000,627405.00000000,99313.00000000,468116.00000000,255874.00000000,249752.00000000,MWh
2023-02-23,日,3663919.00000000,1958657.00000000,493311.00000000,625370.00000000,99159.00000000,470380.00000000,257783.00000000,250622.00000000,MWh
2023-02-24,日,3703303.00000000,1980278.00000000,511041.00000000,629242.00000000,100036.00000000,466566.00000000,257432.00000000,251957.00000000,MWh
2023-02-25,日,3612830.00000000,1922242.00000000,501398.00000000,635692.00000000,98414.00000000,444796.00000000,245709.00000000,236024.00000000,MWh
2023-02-26,日,3426689.00000000,1757524.00000000,497540.00000000,628217.00000000,98584.00000000,434508.00000000,233159.00000000,212657.00000000,MWh
2023-02-27,日,3571994.00000000,1919664.00000000,497348.00000000,618967.00000000,97288.00000000,426509.00000000,252256.00000000,240476.00000000,MWh
2023-02-28,日,3562803.00000000,1939718.00000000,488063.00000000,606803.00000000,98697.00000000,419117.00000000,254829.00000000,247160.00000000,MWh
2023-03-01,日,3566361.00000000,1930879.00000000,492992.00000000,603531.00000000,98812.00000000,431374.00000000,252640.00000000,249158.00000000,MWh
2023-03-02,日,3622159.00000000,1968368.00000000,497419.00000000,612616.00000000,97630.00000000,437199.00000000,258173.00000000,252367.00000000,MWh
2023-03-03,日,3654700.00000000,1987187.00000000,506248.00000000,619012.00000000,99166.00000000,434139.00000000,260521.00000000,251979.00000000,MWh
2023-03-04,日,3598408.00000000,1954966.00000000,506507.00000000,610966.00000000,98237.00000000,418329.00000000,249509.00000000,239192.00000000,MWh
2023-03-05,日,3432460.00000000,1806213.00000000,495476.00000000,609132.00000000,98107.00000000,414482.00000000,234252.00000000,212652.00000000,MWh
2023-03-06,日,3573845.00000000,1927068.00000000,513827.00000000,608172.00000000,99545.00000000,405882.00000000,256016.00000000,243445.00000000,MWh
2023-03-07,日,3646584.00000000,1998529.00000000,509687.00000000,610186.00000000,99555.00000000,414541.00000000,261811.00000000,252288.00000000,MWh
2023-03-08,日,3661794.00000000,2010170.00000000,533927.00000000,604931.00000000,102258.00000000,396777.00000000,263641.00000000,256005.00000000,MWh
2023-03-09,日,3695021.00000000,2042183.00000000,535961.00000000,606195.00000000,102781.00000000,393756.00000000,269022.00000000,261459.00000000,MWh
2023-03-10,日,3708991.00000000,2055112.00000000,545293.00000000,601055.00000000,103564.00000000,388162.00000000,269410.00000000,260554.00000000,MWh
2023-03-11,日,3628173.00000000,1987268.00000000,537231.00000000,599699.00000000,103083.00000000,387477.00000000,257092.00000000,246676.00000000,MWh
2023-03-12,日,3548852.00000000,1865586.00000000,541722.00000000,611769.00000000,103726.00000000,411021.00000000,242658.00000000,220859.00000000,MWh
2023-03-13,日,3633294.00000000,1974113.00000000,529284.00000000,612294.00000000,102378.00000000,401981.00000000,257358.00000000,246456.00000000,MWh
2023-03-14,日,3663561.00000000,2016212.00000000,535764.00000000,599841.00000000,103001.00000000,390880.00000000,263594.00000000,255363.00000000,MWh
2023-03-15,日,3647330.00000000,1990216.00000000,535112.00000000,600405.00000000,105426.00000000,396170.00000000,267157.00000000,258073.00000000,MWh
2023-03-16,日,3677840.00000000,2027901.00000000,542414.00000000,596747.00000000,105021.00000000,384775.00000000,267746.00000000,259876.00000000,MWh
2023-03-17,日,3708338.00000000,2046502.00000000,548209.00000000,597520.00000000,105449.00000000,391318.00000000,270658.00000000,263867.00000000,MWh
2023-03-18,日,3696089.00000000,2007848.00000000,549415.00000000,599182.00000000,105277.00000000,414966.00000000,262793.00000000,251474.00000000,MWh
2023-03-19,日,3544464.00000000,1855519.00000000,544703.00000000,598807.00000000,104878.00000000,421600.00000000,246521.00000000,221328.00000000,MWh
2023-03-20,日,3748504.00000000,2037735.00000000,570652.00000000,600715.00000000,108573.00000000,411279.00000000,270893.00000000,256051.00000000,MWh
2023-03-21,日,3769239.00000000,2099431.00000000,543929.00000000,600425.00000000,110877.00000000,397431.00000000,277633.00000000,269602.00000000,MWh
2023-03-22,日,3792846.00000000,2129883.00000000,539958.00000000,598171.00000000,118582.00000000,389540.00000000,284718.00000000,275394.00000000,MWh
2023-03-23,日,3843962.00000000,2174513.00000000,545223.00000000,599836.00000000,109300.00000000,395135.00000000,292810.00000000,280435.00000000,MWh
2023-03-24,日,3812144.00000000,2149273.00000000,530715.00000000,594382.00000000,122363.00000000,403053.00000000,285808.00000000,282860.00000000,MWh
2023-03-25,日,3686413.00000000,2028467.00000000,517530.00000000,592745.00000000,118937.00000000,415270.00000000,267866.00000000,260246.00000000,MWh
2023-03-26,日,3470185.00000000,1811710.00000000,513402.00000000,595429.00000000,113155.00000000,423272.00000000,242607.00000000,220156.00000000,MWh
2023-03-27,日,3638540.00000000,1978278.00000000,525909.00000000,595682.00000000,110830.00000000,426674.00000000,262768.00000000,246632.00000000,MWh
2023-03-28,日,3686438.00000000,2022273.00000000,528655.00000000,597015.00000000,108292.00000000,433509.00000000,268307.00000000,254498.00000000,MWh
2023-03-29,日,3685673.00000000,2032179.00000000,524655.00000000,587486.00000000,106127.00000000,426011.00000000,270665.00000000,256368.00000000,MWh
2023-03-30,日,3661335.00000000,2036774.00000000,514960.00000000,586005.00000000,104738.00000000,408766.00000000,271923.00000000,259926.00000000,MWh
2023-03-31,日,3623884.00000000,1990944.00000000,518737.00000000,584367.00000000,106385.00000000,411874.00000000,268583.00000000,259148.00000000,MWh
2023-04-01,日,3508137.00000000,1905650.00000000,508692.00000000,576696.00000000,104759.00000000,393899.00000000,253901.00000000,241306.00000000,MWh
2023-04-02,日,3479827.00000000,1837039.00000000,548392.00000000,581256.00000000,109915.00000000,382882.00000000,246046.00000000,222676.00000000,MWh
2023-04-03,日,3538604.00000000,1947585.00000000,501243.00000000,581027.00000000,114771.00000000,373621.00000000,258350.00000000,247506.00000000,MWh
2023-04-04,日,3496517.00000000,1920411.00000000,492595.00000000,582386.00000000,116922.00000000,365929.00000000,261274.00000000,254868.00000000,MWh
2023-04-05,日,3072017.00000000,1549276.00000000,456450.00000000,576831.00000000,116408.00000000,359883.00000000,232023.00000000,206211.00000000,MWh
2023-04-06,日,3461420.00000000,1897502.00000000,472451.00000000,591098.00000000,121716.00000000,378338.00000000,266483.00000000,262082.00000000,MWh
2023-04-07,日,3539060.00000000,1939004.00000000,491971.00000000,594643.00000000,113855.00000000,385639.00000000,258201.00000000,260202.00000000,MWh
2023-04-08,日,3527506.00000000,1951653.00000000,483092.00000000,593076.00000000,106730.00000000,378534.00000000,252673.00000000,245542.00000000,MWh
2023-04-09,日,3397494.00000000,1816942.00000000,490994.00000000,593575.00000000,101865.00000000,380159.00000000,239704.00000000,222906.00000000,MWh
2023-04-10,日,3579626.00000000,1984719.00000000,499987.00000000,594296.00000000,106720.00000000,377329.00000000,262972.00000000,253248.00000000,MWh
2023-04-11,日,3650933.00000000,2056684.00000000,507512.00000000,585695.00000000,109784.00000000,375376.00000000,274402.00000000,271258.00000000,MWh
2023-04-12,日,3699551.00000000,2098046.00000000,509581.00000000,589320.00000000,111945.00000000,374017.00000000,281461.00000000,278719.00000000,MWh
2023-04-13,日,3693726.00000000,2095670.00000000,510589.00000000,586977.00000000,112090.00000000,371732.00000000,284304.00000000,251924.00000000,MWh
2023-04-14,日,3748557.00000000,2139350.00000000,512793.00000000,591354.00000000,114213.00000000,375024.00000000,287505.00000000,286390.00000000,MWh
2023-04-15,日,3684489.00000000,2096747.00000000,499975.00000000,589563.00000000,112290.00000000,370336.00000000,277439.00000000,278686.00000000,MWh
2023-04-16,日,3510687.00000000,1927783.00000000,499969.00000000,586194.00000000,111920.00000000,369529.00000000,264911.00000000,256884.00000000,MWh
2023-04-17,日,3819802.00000000,2210929.00000000,522194.00000000,590415.00000000,115751.00000000,369208.00000000,309456.00000000,303990.00000000,MWh
2023-04-18,日,3950570.00000000,2327270.00000000,528306.00000000,593013.00000000,123965.00000000,366368.00000000,319759.00000000,318994.00000000,MWh
2023-04-19,日,3875144.00000000,2261836.00000000,521363.00000000,593192.00000000,127229.00000000,360405.00000000,311206.00000000,308335.00000000,MWh
2023-04-20,日,3753641.00000000,2247295.00000000,411740.00000000,590871.00000000,130003.00000000,362652.00000000,316288.00000000,305698.00000000,MWh
2023-04-21,日,3889241.00000000,2233215.00000000,540818.00000000,594564.00000000,133916.00000000,366540.00000000,313108.00000000,297631.00000000,MWh
2023-04-22,日,3729035.00000000,2117242.00000000,497840.00000000,595199.00000000,131749.00000000,366322.00000000,289895.00000000,273326.00000000,MWh
2023-04-23,日,3684036.00000000,2048958.00000000,516951.00000000,591588.00000000,132819.00000000,375683.00000000,291771.00000000,266834.00000000,MWh
2023-04-24,日,3766594.00000000,2135444.00000000,509138.00000000,589150.00000000,126853.00000000,388482.00000000,296182.00000000,284098.00000000,MWh
2023-04-25,日,3686819.00000000,2084891.00000000,485910.00000000,591427.00000000,119120.00000000,385180.00000000,272680.00000000,276503.00000000,MWh
2023-04-26,日,3571008.00000000,1981410.00000000,494558.00000000,588099.00000000,109842.00000000,378008.00000000,265318.00000000,266070.00000000,MWh
2023-04-27,日,3707877.00000000,2109132.00000000,500354.00000000,588766.00000000,112943.00000000,375838.00000000,273582.00000000,272857.00000000,MWh
2023-04-28,日,3726593.00000000,2111735.00000000,506590.00000000,594174.00000000,120631.00000000,372983.00000000,282513.00000000,285629.00000000,MWh
2023-04-29,日,3571084.00000000,2011973.00000000,467124.00000000,589598.00000000,115897.00000000,371229.00000000,261189.00000000,256615.00000000,MWh
2023-04-30,日,3194258.00000000,1673556.00000000,468520.00000000,576174.00000000,107796.00000000,357418.00000000,226443.00000000,209295.00000000,MWh
2023-05-01,日,2890314.00000000,1426648.00000000,438013.00000000,560463.00000000,108124.00000000,344982.00000000,210020.00000000,187489.00000000,MWh
2023-05-02,日,3127157.00000000,1610810.00000000,468113.00000000,572281.00000000,114198.00000000,347205.00000000,226274.00000000,211623.00000000,MWh
2023-05-03,日,3517871.00000000,1934882.00000000,496067.00000000,580952.00000000,120748.00000000,367747.00000000,265839.00000000,251800.00000000,MWh
2023-05-04,日,3858411.00000000,2221261.00000000,523488.00000000,587991.00000000,130621.00000000,376798.00000000,311117.00000000,307424.00000000,MWh
2023-05-05,日,4022220.00000000,2344248.00000000,550117.00000000,590743.00000000,136940.00000000,373646.00000000,329805.00000000,322369.00000000,MWh
2023-05-06,日,4097265.00000000,2398722.00000000,572808.00000000,596080.00000000,145220.00000000,358477.00000000,337486.00000000,332118.00000000,MWh
2023-05-07,日,3801392.00000000,2155203.00000000,527254.00000000,595717.00000000,143311.00000000,357806.00000000,293751.00000000,285307.00000000,MWh
2023-05-08,日,3716922.00000000,2101623.00000000,498121.00000000,599155.00000000,128034.00000000,368194.00000000,282785.00000000,277716.00000000,MWh
2023-05-09,日,3722947.00000000,2124103.00000000,500333.00000000,594684.00000000,118738.00000000,374967.00000000,284833.00000000,282172.00000000,MWh
2023-05-10,日,3723644.00000000,2135531.00000000,497556.00000000,587721.00000000,117904.00000000,373869.00000000,288834.00000000,280121.00000000,MWh
2023-05-11,日,3684467.00000000,2101766.00000000,485752.00000000,584900.00000000,115027.00000000,376224.00000000,284191.00000000,280030.00000000,MWh
2023-05-12,日,3673942.00000000,2103026.00000000,484837.00000000,585219.00000000,109649.00000000,373137.00000000,279196.00000000,279253.00000000,MWh
2023-05-13,日,3582024.00000000,2019142.00000000,484748.00000000,585264.00000000,104248.00000000,372142.00000000,268319.00000000,260928.00000000,MWh
2023-05-14,日,3334773.00000000,1791704.00000000,482161.00000000,575511.00000000,102007.00000000,366989.00000000,251232.00000000,229791.00000000,MWh
2023-05-15,日,3610422.00000000,2048132.00000000,500752.00000000,568699.00000000,106634.00000000,367175.00000000,286320.00000000,276476.00000000,MWh
2023-05-16,日,3776293.00000000,2184193.00000000,523488.00000000,560987.00000000,117538.00000000,364895.00000000,304582.00000000,299419.00000000,MWh
2023-05-17,日,3973104.00000000,2320219.00000000,553643.00000000,572546.00000000,129738.00000000,372773.00000000,331689.00000000,322742.00000000,MWh
2023-05-18,日,4216387.00000000,2515073.00000000,582533.00000000,583225.00000000,137750.00000000,372743.00000000,361403.00000000,352953.00000000,MWh
2023-05-19,日,4285603.00000000,2568406.00000000,593165.00000000,588609.00000000,142965.00000000,368139.00000000,364379.00000000,364165.00000000,MWh
2023-05-20,日,4262277.00000000,2547275.00000000,592741.00000000,585730.00000000,146475.00000000,364664.00000000,365950.00000000,355064.00000000,MWh
2023-05-21,日,4189450.00000000,2459555.00000000,597919.00000000,589976.00000000,146655.00000000,372026.00000000,364184.00000000,332682.00000000,MWh
2023-05-22,日,4433859.00000000,2706887.00000000,591370.00000000,597188.00000000,149401.00000000,362398.00000000,405793.00000000,380222.00000000,MWh
2023-05-23,日,4157901.00000000,2482494.00000000,536666.00000000,598611.00000000,151279.00000000,364979.00000000,344986.00000000,351860.00000000,MWh
2023-05-24,日,3974615.00000000,2336398.00000000,511449.00000000,599793.00000000,147833.00000000,355543.00000000,326536.00000000,323585.00000000,MWh
2023-05-25,日,4101346.00000000,2430630.00000000,534896.00000000,599077.00000000,144752.00000000,367893.00000000,348792.00000000,342446.00000000,MWh
2023-05-26,日,4195070.00000000,2501662.00000000,559467.00000000,595706.00000000,139338.00000000,373699.00000000,375929.00000000,360808.00000000,MWh
2023-05-27,日,4243192.00000000,2536098.00000000,568215.00000000,596596.00000000,133802.00000000,378560.00000000,369355.00000000,345398.00000000,MWh
2023-05-28,日,4118349.00000000,2388406.00000000,581933.00000000,596922.00000000,135320.00000000,388474.00000000,356287.00000000,316597.00000000,MWh
2023-05-29,日,4340306.00000000,2686952.00000000,487588.00000000,606063.00000000,133177.00000000,397587.00000000,403762.00000000,367782.00000000,MWh
2023-05-30,日,4705854.00000000,2891156.00000000,636696.00000000,608177.00000000,138393.00000000,401185.00000000,443215.00000000,414255.00000000,MWh
2023-05-31,日,4848278.00000000,3013131.00000000,651776.00000000,609644.00000000,143558.00000000,395314.00000000,467353.00000000,430456.00000000,MWh
