时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2023-08-08,日,162701.00000000,56677.00000000,20868.00000000,36256.00000000,13084.00000000,35816.00000000,MWh
2023-08-09,日,174217.00000000,54101.00000000,20270.00000000,40239.00000000,14278.00000000,45329.00000000,MWh
2023-08-10,日,162318.00000000,42632.00000000,18379.00000000,42258.00000000,13491.00000000,45558.00000000,MWh
2023-08-11,日,153191.00000000,33794.00000000,21408.00000000,45753.00000000,8503.00000000,43733.00000000,MWh
2023-08-12,日,144244.00000000,41219.00000000,21520.00000000,26900.00000000,8378.00000000,46227.00000000,MWh
2023-08-13,日,165425.00000000,41638.00000000,26144.00000000,38656.00000000,11690.00000000,47297.00000000,MWh
2023-08-14,日,170773.00000000,47755.00000000,17619.00000000,47303.00000000,10776.00000000,47320.00000000,MWh
2023-08-15,日,167183.00000000,50788.00000000,19088.00000000,41393.00000000,12600.00000000,43314.00000000,MWh
2023-08-16,日,193629.00000000,62314.00000000,27436.00000000,42988.00000000,13238.00000000,47653.00000000,MWh
2023-08-17,日,174881.00000000,47484.00000000,27601.00000000,40175.00000000,13911.00000000,45710.00000000,MWh
2023-08-18,日,149636.00000000,47385.00000000,19194.00000000,35655.00000000,14269.00000000,33133.00000000,MWh
2023-08-19,日,151810.00000000,41227.00000000,14625.00000000,39535.00000000,9494.00000000,46929.00000000,MWh
2023-08-20,日,157165.00000000,41618.00000000,19325.00000000,37261.00000000,11811.00000000,47150.00000000,MWh
2023-08-21,日,138707.00000000,42952.00000000,26405.00000000,28288.00000000,10987.00000000,30075.00000000,MWh
2023-08-22,日,158779.00000000,51814.00000000,24028.00000000,29396.00000000,11102.00000000,42439.00000000,MWh
2023-08-23,日,131207.00000000,43415.00000000,16460.00000000,27975.00000000,12386.00000000,30971.00000000,MWh
2023-08-24,日,117007.00000000,42512.00000000,20364.00000000,22985.00000000,10056.00000000,21090.00000000,MWh
2023-08-25,日,139806.00000000,40980.00000000,22179.00000000,33576.00000000,11813.00000000,31258.00000000,MWh
2023-08-26,日,163818.00000000,45483.00000000,23257.00000000,40721.00000000,13313.00000000,41044.00000000,MWh
2023-08-27,日,133562.00000000,46416.00000000,18483.00000000,28956.00000000,12980.00000000,26727.00000000,MWh
2023-08-28,日,118287.00000000,42001.00000000,13426.00000000,28277.00000000,12438.00000000,22145.00000000,MWh
2023-08-29,日,117260.00000000,34155.00000000,13838.00000000,24500.00000000,7996.00000000,36771.00000000,MWh
2023-08-30,日,134083.00000000,44674.00000000,22704.00000000,22415.00000000,5253.00000000,39037.00000000,MWh
2023-08-31,日,168239.00000000,47640.00000000,27458.00000000,28732.00000000,12034.00000000,52375.00000000,MWh
2023-09-01,日,164258.00000000,38534.00000000,32058.00000000,28075.00000000,13157.00000000,52434.00000000,MWh
2023-09-02,日,145292.00000000,25272.00000000,21008.00000000,37021.00000000,11760.00000000,50231.00000000,MWh
2023-09-03,日,165776.00000000,41650.00000000,8241.00000000,58634.00000000,9189.00000000,48062.00000000,MWh
2023-09-04,日,174008.00000000,53213.00000000,19118.00000000,49556.00000000,10268.00000000,41853.00000000,MWh
2023-09-05,日,183586.00000000,44618.00000000,32020.00000000,46756.00000000,12093.00000000,48099.00000000,MWh
2023-09-06,日,174716.00000000,36973.00000000,30180.00000000,46453.00000000,12505.00000000,48605.00000000,MWh
2023-09-07,日,145489.00000000,28486.00000000,24630.00000000,37345.00000000,9378.00000000,45650.00000000,MWh
2023-09-08,日,124551.00000000,18176.00000000,16983.00000000,40154.00000000,7708.00000000,41530.00000000,MWh
2023-09-09,日,142628.00000000,23842.00000000,19120.00000000,45045.00000000,5714.00000000,48907.00000000,MWh
2023-09-10,日,128891.00000000,22323.00000000,18259.00000000,41086.00000000,4118.00000000,43105.00000000,MWh
2023-09-11,日,142681.00000000,32589.00000000,13123.00000000,43530.00000000,5687.00000000,47752.00000000,MWh
2023-09-12,日,120294.00000000,41140.00000000,11886.00000000,36236.00000000,7926.00000000,23106.00000000,MWh
2023-09-13,日,121897.00000000,40890.00000000,11411.00000000,32147.00000000,9404.00000000,28045.00000000,MWh
2023-09-14,日,148275.00000000,34589.00000000,10057.00000000,52243.00000000,9998.00000000,41388.00000000,MWh
2023-09-15,日,153292.00000000,21179.00000000,14293.00000000,55420.00000000,9647.00000000,52753.00000000,MWh
2023-09-16,日,161498.00000000,34575.00000000,17242.00000000,52481.00000000,7654.00000000,49546.00000000,MWh
2023-09-17,日,171270.00000000,45456.00000000,21433.00000000,48024.00000000,7623.00000000,48734.00000000,MWh
2023-09-18,日,167693.00000000,51217.00000000,20634.00000000,39729.00000000,11056.00000000,45057.00000000,MWh
2023-09-19,日,180136.00000000,56616.00000000,24275.00000000,40914.00000000,11690.00000000,46641.00000000,MWh
2023-09-20,日,181220.00000000,61832.00000000,26993.00000000,42281.00000000,12460.00000000,37654.00000000,MWh
2023-09-21,日,166374.00000000,62444.00000000,29031.00000000,42877.00000000,13214.00000000,18808.00000000,MWh
2023-09-22,日,174755.00000000,52606.00000000,26735.00000000,48369.00000000,13050.00000000,33995.00000000,MWh
2023-09-23,日,179548.00000000,55762.00000000,26533.00000000,50788.00000000,9609.00000000,36856.00000000,MWh
2023-09-24,日,183729.00000000,56629.00000000,27137.00000000,52781.00000000,10573.00000000,36609.00000000,MWh
2023-09-25,日,177624.00000000,55086.00000000,25105.00000000,48933.00000000,5788.00000000,42712.00000000,MWh
2023-09-26,日,156318.00000000,47483.00000000,14595.00000000,47308.00000000,6440.00000000,40492.00000000,MWh
2023-09-27,日,145397.00000000,49711.00000000,19760.00000000,42533.00000000,6280.00000000,27113.00000000,MWh
2023-09-28,日,143037.00000000,54474.00000000,21838.00000000,35380.00000000,9455.00000000,21890.00000000,MWh
2023-09-29,日,160063.00000000,55408.00000000,23563.00000000,34825.00000000,11106.00000000,35161.00000000,MWh
2023-09-30,日,184485.00000000,59597.00000000,28689.00000000,41167.00000000,12611.00000000,42421.00000000,MWh
2023-10-01,日,188308.00000000,58823.00000000,29291.00000000,42052.00000000,13771.00000000,44371.00000000,MWh
2023-10-02,日,181712.00000000,51147.00000000,28424.00000000,46440.00000000,11723.00000000,43978.00000000,MWh
2023-10-03,日,191119.00000000,54767.00000000,27131.00000000,49517.00000000,11647.00000000,48057.00000000,MWh
2023-10-04,日,190291.00000000,56380.00000000,29986.00000000,49846.00000000,12748.00000000,41331.00000000,MWh
2023-10-05,日,159704.00000000,49435.00000000,26705.00000000,49707.00000000,12804.00000000,21053.00000000,MWh
2023-10-06,日,136621.00000000,45307.00000000,26377.00000000,45189.00000000,10321.00000000,9427.00000000,MWh
2023-10-07,日,102186.00000000,31867.00000000,19385.00000000,21915.00000000,12280.00000000,16739.00000000,MWh
2023-10-08,日,103598.00000000,26485.00000000,28229.00000000,18877.00000000,10944.00000000,19063.00000000,MWh
2023-10-09,日,84943.00000000,17920.00000000,19493.00000000,19833.00000000,7150.00000000,20547.00000000,MWh
2023-10-10,日,69965.00000000,19594.00000000,9775.00000000,16990.00000000,8016.00000000,15590.00000000,MWh
2023-10-11,日,89906.00000000,30207.00000000,11107.00000000,17691.00000000,3733.00000000,27168.00000000,MWh
2023-10-12,日,105104.00000000,46411.00000000,17896.00000000,18911.00000000,8057.00000000,13829.00000000,MWh
2023-10-13,日,97586.00000000,44220.00000000,20121.00000000,18950.00000000,5602.00000000,8693.00000000,MWh
2023-10-14,日,142657.00000000,52811.00000000,19196.00000000,35144.00000000,6810.00000000,28696.00000000,MWh
2023-10-15,日,175987.00000000,55279.00000000,29864.00000000,38946.00000000,9440.00000000,42458.00000000,MWh
2023-10-16,日,200620.00000000,60691.00000000,33276.00000000,50693.00000000,7409.00000000,48551.00000000,MWh
2023-10-17,日,184517.00000000,49411.00000000,32047.00000000,51794.00000000,4812.00000000,46453.00000000,MWh
2023-10-18,日,146195.00000000,26194.00000000,20218.00000000,54937.00000000,2699.00000000,42147.00000000,MWh
2023-10-19,日,115282.00000000,17334.00000000,6266.00000000,55502.00000000,5462.00000000,30718.00000000,MWh
2023-10-20,日,122065.00000000,13416.00000000,15012.00000000,45673.00000000,6184.00000000,41780.00000000,MWh
2023-10-21,日,134323.00000000,14107.00000000,15837.00000000,50830.00000000,3941.00000000,49608.00000000,MWh
2023-10-22,日,145435.00000000,25927.00000000,17175.00000000,50911.00000000,4317.00000000,47105.00000000,MWh
2023-10-23,日,157226.00000000,47651.00000000,21796.00000000,46615.00000000,4600.00000000,36564.00000000,MWh
2023-10-24,日,129422.00000000,52079.00000000,22022.00000000,25292.00000000,3861.00000000,26168.00000000,MWh
2023-10-31,日,190912.00000000,57891.00000000,30739.00000000,48081.00000000,9635.00000000,44566.00000000,MWh
2023-11-09,日,161794.00000000,32220.00000000,20204.00000000,57337.00000000,10999.00000000,41034.00000000,MWh
2023-11-10,日,167212.00000000,33699.00000000,24165.00000000,60037.00000000,10320.00000000,38991.00000000,MWh
2023-11-11,日,156517.00000000,24407.00000000,22322.00000000,60683.00000000,9836.00000000,39269.00000000,MWh
2023-11-12,日,101353.00000000,25246.00000000,8579.00000000,50923.00000000,4756.00000000,11849.00000000,MWh
2023-11-13,日,98567.00000000,29373.00000000,5917.00000000,42010.00000000,4000.00000000,17267.00000000,MWh
2023-11-15,日,123499.00000000,46292.00000000,9383.00000000,50831.00000000,7976.00000000,9017.00000000,MWh
2023-11-16,日,104518.00000000,30758.00000000,22276.00000000,23981.00000000,3248.00000000,24255.00000000,MWh
2023-11-17,日,145732.00000000,58792.00000000,33037.00000000,18615.00000000,9347.00000000,25941.00000000,MWh
2023-11-18,日,132485.00000000,64338.00000000,31930.00000000,12094.00000000,10532.00000000,13591.00000000,MWh
2023-11-19,日,173986.00000000,61178.00000000,25161.00000000,31443.00000000,11564.00000000,44640.00000000,MWh
2023-11-20,日,189721.00000000,59429.00000000,29627.00000000,42970.00000000,12536.00000000,45159.00000000,MWh
2023-11-21,日,180802.00000000,60655.00000000,31140.00000000,43245.00000000,11005.00000000,34757.00000000,MWh
2023-11-22,日,158603.00000000,56049.00000000,20462.00000000,52603.00000000,8688.00000000,20801.00000000,MWh
2023-11-23,日,160436.00000000,53814.00000000,20931.00000000,52599.00000000,11695.00000000,21397.00000000,MWh
2023-11-24,日,166872.00000000,54910.00000000,23401.00000000,52092.00000000,11437.00000000,25032.00000000,MWh
2023-11-25,日,167182.00000000,53600.00000000,24416.00000000,56710.00000000,3824.00000000,28632.00000000,MWh
2023-11-26,日,170185.00000000,54935.00000000,23623.00000000,50947.00000000,8954.00000000,31726.00000000,MWh
2023-11-27,日,191722.00000000,55281.00000000,27349.00000000,54921.00000000,11651.00000000,42520.00000000,MWh
2023-11-28,日,189729.00000000,56393.00000000,28368.00000000,52547.00000000,9995.00000000,42426.00000000,MWh
2023-11-29,日,119436.00000000,25640.00000000,19167.00000000,45334.00000000,5899.00000000,23396.00000000,MWh
2023-11-30,日,87820.00000000,25419.00000000,6667.00000000,39087.00000000,5973.00000000,10674.00000000,MWh
2023-12-01,日,100160.00000000,28463.00000000,10638.00000000,46034.00000000,3031.00000000,11994.00000000,MWh
2023-12-02,日,104567.00000000,34520.00000000,12058.00000000,40679.00000000,5573.00000000,11737.00000000,MWh
2023-12-03,日,83946.00000000,34861.00000000,6220.00000000,27279.00000000,6484.00000000,9102.00000000,MWh
2023-12-04,日,117889.00000000,27654.00000000,9426.00000000,45456.00000000,5656.00000000,29697.00000000,MWh
2023-12-05,日,107928.00000000,34400.00000000,10735.00000000,35535.00000000,5555.00000000,21703.00000000,MWh
2023-12-06,日,97730.00000000,22654.00000000,13872.00000000,27780.00000000,2605.00000000,30819.00000000,MWh
2023-12-07,日,154516.00000000,56275.00000000,29876.00000000,18191.00000000,11073.00000000,39101.00000000,MWh
2023-12-08,日,135372.00000000,55813.00000000,27658.00000000,18344.00000000,10668.00000000,22889.00000000,MWh
2023-12-09,日,151859.00000000,33546.00000000,16379.00000000,47609.00000000,11525.00000000,42800.00000000,MWh
2023-12-11,日,174633.00000000,40257.00000000,19539.00000000,61268.00000000,10730.00000000,42839.00000000,MWh
2023-12-12,日,135950.00000000,40644.00000000,12152.00000000,47548.00000000,9712.00000000,25894.00000000,MWh
2023-12-13,日,94586.00000000,23397.00000000,15297.00000000,24907.00000000,7535.00000000,23450.00000000,MWh
2023-12-16,日,93847.00000000,22999.00000000,6424.00000000,48715.00000000,7274.00000000,8435.00000000,MWh
2023-12-17,日,97170.00000000,15966.00000000,5986.00000000,57468.00000000,6614.00000000,11136.00000000,MWh
2023-12-19,日,113990.00000000,18659.00000000,7467.00000000,61188.00000000,5427.00000000,21249.00000000,MWh
2023-12-20,日,142810.00000000,30839.00000000,20019.00000000,56761.00000000,3304.00000000,31887.00000000,MWh
2023-12-21,日,119780.00000000,25302.00000000,27838.00000000,45909.00000000,6075.00000000,14656.00000000,MWh
2023-12-22,日,119659.00000000,36785.00000000,27477.00000000,31697.00000000,4658.00000000,19042.00000000,MWh
2023-12-23,日,139632.00000000,39723.00000000,32554.00000000,30870.00000000,6086.00000000,30399.00000000,MWh
2023-12-24,日,133896.00000000,54033.00000000,29237.00000000,21286.00000000,9753.00000000,19587.00000000,MWh
2023-12-25,日,149881.00000000,57965.00000000,27652.00000000,20624.00000000,8744.00000000,34896.00000000,MWh
2023-12-26,日,153278.00000000,47379.00000000,28594.00000000,39629.00000000,8103.00000000,29573.00000000,MWh
2023-12-27,日,181354.00000000,47702.00000000,29697.00000000,54436.00000000,6895.00000000,42624.00000000,MWh
2023-12-28,日,181165.00000000,48398.00000000,29293.00000000,56711.00000000,7905.00000000,38858.00000000,MWh
2023-12-29,日,145897.00000000,46087.00000000,21013.00000000,55313.00000000,7138.00000000,16346.00000000,MWh
2023-12-30,日,164033.00000000,38791.00000000,18222.00000000,60847.00000000,7489.00000000,38684.00000000,MWh
2023-12-31,日,196016.00000000,46826.00000000,23180.00000000,72923.00000000,12101.00000000,40986.00000000,MWh
2024-01-01,日,168984.00000000,46434.00000000,19465.00000000,64007.00000000,12479.00000000,26599.00000000,MWh
2024-01-02,日,165490.00000000,38179.00000000,15476.00000000,77428.00000000,12032.00000000,22375.00000000,MWh
2024-01-03,日,154730.00000000,43198.00000000,22823.00000000,61892.00000000,10072.00000000,16745.00000000,MWh
2024-01-04,日,193688.00000000,47832.00000000,21937.00000000,77114.00000000,10984.00000000,35821.00000000,MWh
2024-01-05,日,181099.00000000,44805.00000000,10893.00000000,83367.00000000,11856.00000000,30178.00000000,MWh
2024-01-06,日,186592.00000000,47672.00000000,12978.00000000,84107.00000000,13715.00000000,28120.00000000,MWh
2024-01-07,日,187823.00000000,47684.00000000,19697.00000000,80416.00000000,14213.00000000,25813.00000000,MWh
2024-01-08,日,167418.00000000,34134.00000000,11432.00000000,86395.00000000,10923.00000000,24534.00000000,MWh
2024-01-09,日,170536.00000000,36311.00000000,9626.00000000,86963.00000000,12114.00000000,25522.00000000,MWh
