时间,时间维度,南方电网,广东,广西,云南,广州,深圳,海南,贵州,指标单位
2020-12-16,日,187942.00000000,97592.00000000,28899.00000000,27841.00000000,13374.00000000,12649.00000000,4692.00000000,27182.00000000,MWh
2020-12-17,日,190479.00000000,99233.00000000,29497.00000000,27963.00000000,13708.00000000,12801.00000000,4782.00000000,28252.00000000,MWh
2020-12-18,日,189111.00000000,97771.00000000,28826.00000000,28585.00000000,13276.00000000,12551.00000000,4829.00000000,27126.00000000,MWh
2020-12-19,日,187262.00000000,96118.00000000,28371.00000000,29472.00000000,13129.00000000,12200.00000000,4843.00000000,27030.00000000,MWh
2020-12-20,日,176512.00000000,88198.00000000,27083.00000000,29541.00000000,12443.00000000,11035.00000000,4840.00000000,26524.00000000,MWh
2020-12-21,日,178766.00000000,92149.00000000,26078.00000000,29663.00000000,13042.00000000,12532.00000000,4790.00000000,25878.00000000,MWh
2020-12-22,日,183772.00000000,96265.00000000,26601.00000000,29781.00000000,13084.00000000,12550.00000000,4877.00000000,26145.00000000,MWh
2020-12-23,日,182488.00000000,95877.00000000,26652.00000000,29386.00000000,13000.00000000,12508.00000000,4878.00000000,25572.00000000,MWh
2020-12-24,日,180634.00000000,95547.00000000,25946.00000000,28925.00000000,12711.00000000,12530.00000000,4830.00000000,25746.00000000,MWh
2020-12-25,日,178442.00000000,94710.00000000,25855.00000000,28037.00000000,12561.00000000,12356.00000000,4765.00000000,25147.00000000,MWh
2020-12-26,日,176053.00000000,92104.00000000,26073.00000000,28064.00000000,12197.00000000,11900.00000000,4780.00000000,25543.00000000,MWh
2020-12-27,日,167356.00000000,85588.00000000,25136.00000000,28038.00000000,11714.00000000,10895.00000000,4705.00000000,25096.00000000,MWh
2020-12-28,日,176508.00000000,92955.00000000,24897.00000000,27740.00000000,12649.00000000,12474.00000000,4751.00000000,25017.00000000,MWh
2020-12-29,日,177388.00000000,92975.00000000,25322.00000000,28259.00000000,12680.00000000,12558.00000000,4758.00000000,25739.00000000,MWh
2020-12-30,日,180830.00000000,93792.00000000,25756.00000000,29449.00000000,12814.00000000,12138.00000000,4709.00000000,26594.00000000,MWh
2020-12-31,日,172531.00000000,87960.00000000,26072.00000000,29321.00000000,12101.00000000,11453.00000000,4801.00000000,26462.00000000,MWh
2021-01-01,日,149096.00000000,70110.00000000,24225.00000000,27988.00000000,10664.00000000,8871.00000000,4574.00000000,24749.00000000,MWh
2021-01-02,日,169104.00000000,86626.00000000,25439.00000000,27664.00000000,11880.00000000,10635.00000000,4769.00000000,25386.00000000,MWh
2021-01-03,日,174258.00000000,89839.00000000,25642.00000000,28863.00000000,12509.00000000,11407.00000000,4810.00000000,26224.00000000,MWh
2021-01-04,日,181353.00000000,95784.00000000,26003.00000000,28207.00000000,12978.00000000,12487.00000000,4887.00000000,26395.00000000,MWh
2021-01-05,日,180905.00000000,95496.00000000,25937.00000000,28201.00000000,12953.00000000,12538.00000000,4865.00000000,26654.00000000,MWh
2021-01-06,日,182584.00000000,95633.00000000,26688.00000000,28023.00000000,12969.00000000,12541.00000000,4803.00000000,26933.00000000,MWh
2021-01-07,日,190409.00000000,100019.00000000,28942.00000000,28329.00000000,13861.00000000,12898.00000000,4869.00000000,28319.00000000,MWh
2021-01-08,日,198629.00000000,105187.00000000,30417.00000000,30130.00000000,14737.00000000,13632.00000000,5046.00000000,27592.00000000,MWh
2021-01-09,日,193151.00000000,101189.00000000,30067.00000000,29193.00000000,14067.00000000,13089.00000000,5146.00000000,27161.00000000,MWh
2021-01-10,日,187063.00000000,95503.00000000,29167.00000000,29696.00000000,13848.00000000,12129.00000000,5157.00000000,27229.00000000,MWh
2021-01-11,日,197390.00000000,105257.00000000,29501.00000000,31305.00000000,15490.00000000,14062.00000000,5372.00000000,27268.00000000,MWh
2021-01-12,日,192087.00000000,102122.00000000,28013.00000000,30822.00000000,14829.00000000,13601.00000000,5270.00000000,26069.00000000,MWh
2021-01-13,日,188516.00000000,100069.00000000,27274.00000000,29812.00000000,14132.00000000,13518.00000000,5119.00000000,26058.00000000,MWh
2021-01-14,日,183936.00000000,98172.00000000,26480.00000000,29288.00000000,13662.00000000,13108.00000000,4978.00000000,25075.00000000,MWh
2021-01-15,日,179015.00000000,95127.00000000,25555.00000000,28736.00000000,12905.00000000,12733.00000000,4797.00000000,24370.00000000,MWh
2021-01-16,日,175992.00000000,91378.00000000,25434.00000000,28777.00000000,12267.00000000,12215.00000000,4752.00000000,25556.00000000,MWh
2021-01-17,日,174426.00000000,85904.00000000,26758.00000000,30792.00000000,11899.00000000,11238.00000000,4744.00000000,26031.00000000,MWh
2021-01-18,日,180225.00000000,94755.00000000,26303.00000000,29371.00000000,13070.00000000,12798.00000000,4842.00000000,25095.00000000,MWh
2021-01-19,日,177259.00000000,93596.00000000,25619.00000000,28605.00000000,12759.00000000,12649.00000000,4862.00000000,23872.00000000,MWh
2021-01-20,日,175098.00000000,91697.00000000,25186.00000000,28563.00000000,12536.00000000,12558.00000000,4806.00000000,24404.00000000,MWh
2021-01-21,日,173385.00000000,91320.00000000,24830.00000000,28329.00000000,12361.00000000,12521.00000000,4775.00000000,25270.00000000,MWh
2021-01-22,日,169785.00000000,90063.00000000,24345.00000000,28336.00000000,12224.00000000,12492.00000000,4709.00000000,24100.00000000,MWh
2021-01-23,日,165930.00000000,86543.00000000,23834.00000000,27811.00000000,11718.00000000,11938.00000000,4678.00000000,23039.00000000,MWh
2021-01-24,日,157076.00000000,80483.00000000,23296.00000000,26911.00000000,11069.00000000,11018.00000000,4613.00000000,22575.00000000,MWh
2021-01-25,日,164512.00000000,85972.00000000,23550.00000000,27348.00000000,11834.00000000,12251.00000000,4639.00000000,24109.00000000,MWh
2021-01-26,日,162469.00000000,83917.00000000,23819.00000000,26921.00000000,11544.00000000,12113.00000000,4576.00000000,24362.00000000,MWh
2021-01-27,日,160833.00000000,82170.00000000,23335.00000000,26851.00000000,11288.00000000,11700.00000000,4533.00000000,24737.00000000,MWh
2021-01-28,日,160222.00000000,81232.00000000,23500.00000000,27900.00000000,11326.00000000,11545.00000000,4526.00000000,24215.00000000,MWh
2021-01-29,日,156229.00000000,79719.00000000,23247.00000000,27129.00000000,10987.00000000,11307.00000000,4501.00000000,23778.00000000,MWh
2021-01-30,日,153050.00000000,75785.00000000,22653.00000000,26583.00000000,10400.00000000,10711.00000000,4536.00000000,23411.00000000,MWh
2021-01-31,日,145214.00000000,69607.00000000,22123.00000000,26464.00000000,9829.00000000,9833.00000000,4488.00000000,23393.00000000,MWh
2021-02-01,日,148895.00000000,73385.00000000,22003.00000000,26022.00000000,10553.00000000,10797.00000000,4504.00000000,23020.00000000,MWh
2021-02-02,日,146250.00000000,72256.00000000,21509.00000000,25856.00000000,10534.00000000,10589.00000000,4488.00000000,23020.00000000,MWh
2021-02-03,日,142807.00000000,69515.00000000,21250.00000000,25303.00000000,10270.00000000,10173.00000000,4436.00000000,22332.00000000,MWh
2021-02-04,日,138419.00000000,67369.00000000,20518.00000000,25081.00000000,9976.00000000,9777.00000000,4454.00000000,22072.00000000,MWh
2021-02-05,日,135080.00000000,64099.00000000,20195.00000000,25206.00000000,9672.00000000,9273.00000000,4439.00000000,21962.00000000,MWh
2021-02-06,日,129622.00000000,60485.00000000,19844.00000000,24428.00000000,9163.00000000,8558.00000000,4374.00000000,19914.00000000,MWh
2021-02-07,日,127133.00000000,57981.00000000,19273.00000000,25325.00000000,8835.00000000,8283.00000000,4323.00000000,20739.00000000,MWh
2021-02-08,日,124806.00000000,55905.00000000,19143.00000000,25782.00000000,8461.00000000,8018.00000000,4245.00000000,20993.00000000,MWh
2021-02-09,日,121802.00000000,53400.00000000,19397.00000000,24661.00000000,7979.00000000,7425.00000000,4229.00000000,20478.00000000,MWh
2021-02-10,日,114645.00000000,50146.00000000,18123.00000000,24168.00000000,7477.00000000,6784.00000000,4137.00000000,19027.00000000,MWh
2021-02-11,日,104437.00000000,44037.00000000,17105.00000000,23478.00000000,6665.00000000,5694.00000000,3963.00000000,19403.00000000,MWh
2021-02-12,日,100129.00000000,43235.00000000,16234.00000000,21790.00000000,6492.00000000,5658.00000000,3843.00000000,16129.00000000,MWh
2021-02-13,日,100566.00000000,43168.00000000,16292.00000000,21943.00000000,6470.00000000,5877.00000000,3825.00000000,16869.00000000,MWh
2021-02-14,日,101697.00000000,45080.00000000,16613.00000000,22291.00000000,6703.00000000,6103.00000000,3930.00000000,16267.00000000,MWh
2021-02-15,日,106955.00000000,47999.00000000,16891.00000000,21913.00000000,7034.00000000,6736.00000000,3992.00000000,16468.00000000,MWh
2021-02-16,日,110969.00000000,49930.00000000,17589.00000000,23100.00000000,7367.00000000,6994.00000000,4089.00000000,17776.00000000,MWh
2021-02-17,日,116124.00000000,52459.00000000,18052.00000000,24139.00000000,7732.00000000,7514.00000000,4133.00000000,17955.00000000,MWh
2021-02-18,日,122315.00000000,55889.00000000,18624.00000000,24746.00000000,8394.00000000,8174.00000000,4208.00000000,19479.00000000,MWh
2021-02-19,日,128187.00000000,60462.00000000,19171.00000000,25182.00000000,9027.00000000,8943.00000000,4246.00000000,19751.00000000,MWh
2021-02-20,日,131568.00000000,63923.00000000,19274.00000000,25581.00000000,9461.00000000,9430.00000000,4258.00000000,19249.00000000,MWh
2021-02-21,日,132252.00000000,65301.00000000,19228.00000000,25140.00000000,9689.00000000,9437.00000000,4285.00000000,18678.00000000,MWh
2021-02-22,日,139418.00000000,72621.00000000,19617.00000000,25478.00000000,10750.00000000,10764.00000000,4339.00000000,18497.00000000,MWh
2021-02-23,日,142804.00000000,75920.00000000,20234.00000000,25541.00000000,11036.00000000,11180.00000000,4331.00000000,17853.00000000,MWh
2021-02-24,日,144727.00000000,77792.00000000,20162.00000000,25475.00000000,11221.00000000,11410.00000000,4391.00000000,17782.00000000,MWh
2021-02-25,日,147202.00000000,79283.00000000,20595.00000000,26043.00000000,11258.00000000,11536.00000000,4376.00000000,18500.00000000,MWh
2021-02-26,日,147229.00000000,78329.00000000,20336.00000000,26181.00000000,11249.00000000,11539.00000000,4208.00000000,20103.00000000,MWh
2021-02-27,日,151503.00000000,78827.00000000,22084.00000000,26542.00000000,10839.00000000,10876.00000000,4351.00000000,20400.00000000,MWh
2021-02-28,日,145810.00000000,74269.00000000,22029.00000000,26061.00000000,10640.00000000,9983.00000000,4411.00000000,20581.00000000,MWh
2021-03-01,日,159248.00000000,85206.00000000,22421.00000000,26484.00000000,11813.00000000,12117.00000000,4530.00000000,21784.00000000,MWh
2021-03-02,日,161940.00000000,86738.00000000,22760.00000000,26731.00000000,11844.00000000,11919.00000000,4410.00000000,22097.00000000,MWh
2021-03-03,日,165334.00000000,88255.00000000,23819.00000000,26754.00000000,12080.00000000,12035.00000000,4430.00000000,22371.00000000,MWh
2021-03-04,日,166141.00000000,90402.00000000,24160.00000000,26970.00000000,12234.00000000,12079.00000000,4497.00000000,22295.00000000,MWh
2021-03-05,日,166757.00000000,91049.00000000,23567.00000000,26850.00000000,12437.00000000,12275.00000000,4616.00000000,21852.00000000,MWh
2021-03-06,日,164479.00000000,89914.00000000,23098.00000000,26986.00000000,12115.00000000,11811.00000000,4552.00000000,21831.00000000,MWh
2021-03-07,日,154724.00000000,80847.00000000,22968.00000000,27122.00000000,11131.00000000,10360.00000000,4448.00000000,22273.00000000,MWh
2021-03-08,日,165630.00000000,90353.00000000,23562.00000000,26503.00000000,12196.00000000,12269.00000000,4502.00000000,22221.00000000,MWh
2021-03-09,日,169735.00000000,91979.00000000,24256.00000000,27073.00000000,12560.00000000,12407.00000000,4547.00000000,22731.00000000,MWh
2021-03-10,日,168407.00000000,91952.00000000,23814.00000000,26734.00000000,12573.00000000,12393.00000000,4613.00000000,22630.00000000,MWh
2021-03-11,日,169751.00000000,93231.00000000,23917.00000000,26788.00000000,12632.00000000,12631.00000000,4657.00000000,21932.00000000,MWh
